,class_id,sale_date,holidays,holiday_importance,weekend,length,workday,sale_quantity
579,209945,2015-05-01,1,2,10,31,20,450
580,209945,2015-06-01,1,0,8,30,21,327
581,209945,2015-07-01,0,0,8,31,23,343
582,209945,2015-08-01,0,0,10,31,21,493
583,209945,2015-09-01,2,0,8,30,20,563
584,209945,2015-10-01,5,3,9,31,17,562
585,209945,2015-11-01,0,0,9,30,21,517
586,209945,2015-12-01,0,0,8,31,23,351
587,209945,2016-01-01,1,0,10,31,20,319
588,209945,2016-02-01,5,1,8,29,16,174
589,209945,2016-03-01,0,0,8,31,23,426
590,209945,2016-04-01,1,0,9,30,20,503
591,209945,2016-05-01,1,2,9,31,21,379
592,209945,2016-06-01,2,0,8,30,20,440
593,209945,2016-07-01,0,0,10,31,21,532
594,209945,2016-08-01,0,0,8,31,23,471
595,209945,2016-09-01,2,3,8,30,20,562
596,209945,2016-10-01,5,3,10,31,16,319
597,209945,2016-11-01,0,0,8,30,22,395
598,209945,2016-12-01,0,0,9,31,22,273
599,209945,2017-01-01,4,1,9,31,18,395
600,209945,2017-02-01,2,1,8,28,18,266
601,209945,2017-03-01,0,0,8,31,23,403
602,209945,2017-04-01,2,0,10,30,18,342
603,209945,2017-05-01,3,2,8,31,20,357
604,209945,2017-06-01,0,0,8,30,22,243
605,209945,2017-07-01,0,0,10,31,21,198
606,209945,2017-08-01,0,0,8,31,23,206
607,209945,2017-09-01,0,0,9,30,21,273
608,209945,2017-10-01,5,3,9,31,17,91
609,219195,2014-08-01,0,0,10,31,21,15
610,219195,2014-09-01,1,3,8,30,21,50
611,219195,2014-10-01,5,3,8,31,18,65
612,219195,2014-11-01,0,0,10,30,20,110
613,219195,2014-12-01,0,0,8,31,23,125
614,219195,2015-01-01,2,1,9,31,20,200
615,219195,2015-02-01,5,1,8,28,15,200
616,219195,2015-03-01,0,0,9,31,22,135
617,219195,2015-04-01,1,0,8,30,21,205
618,219195,2015-05-01,1,2,10,31,20,150
619,219195,2015-06-01,1,0,8,30,21,130
620,219195,2015-07-01,0,0,8,31,23,165
621,219195,2015-08-01,0,0,10,31,21,180
622,219195,2015-09-01,2,0,8,30,20,220
623,219195,2015-10-01,5,3,9,31,17,255
624,219195,2015-11-01,0,0,9,30,21,185
625,219195,2015-12-01,0,0,8,31,23,250
626,219195,2016-01-01,1,0,10,31,20,430
627,219195,2016-02-01,5,1,8,29,16,150
628,219195,2016-03-01,0,0,8,31,23,250
629,219195,2016-04-01,1,0,9,30,20,210
630,219195,2016-05-01,1,2,9,31,21,230
631,219195,2016-06-01,2,0,8,30,20,140
632,219195,2016-07-01,0,0,10,31,21,210
633,219195,2016-08-01,0,0,8,31,23,240
634,219195,2016-09-01,2,3,8,30,20,230
635,219195,2016-10-01,5,3,10,31,16,435
636,219195,2016-11-01,0,0,8,30,22,490
637,219195,2016-12-01,0,0,9,31,22,630
638,219195,2017-01-01,4,1,9,31,18,265
639,219195,2017-02-01,2,1,8,28,18,275
640,219195,2017-03-01,0,0,8,31,23,260
641,219195,2017-04-01,2,0,10,30,18,200
642,219195,2017-05-01,3,2,8,31,20,240
643,219195,2017-06-01,0,0,8,30,22,130
644,219195,2017-07-01,0,0,10,31,21,220
645,219195,2017-08-01,0,0,8,31,23,155
646,219195,2017-09-01,0,0,9,30,21,160
647,219195,2017-10-01,5,3,9,31,17,125
648,221795,2013-04-01,4,0,8,30,18,9
649,221795,2013-05-01,1,2,8,31,22,91
650,221795,2013-06-01,3,0,10,30,17,45
651,221795,2013-07-01,0,0,8,31,23,136
652,221795,2013-08-01,0,0,9,31,22,109
653,221795,2013-09-01,2,0,9,30,19,92
654,221795,2013-10-01,5,3,8,31,18,110
655,221795,2013-11-01,0,0,9,30,21,173
656,221795,2013-12-01,0,0,9,31,22,81
657,221795,2014-01-01,2,1,8,31,21,218
658,221795,2014-02-01,4,1,8,28,16,119
659,221795,2014-03-01,0,0,10,31,21,82
660,221795,2014-04-01,1,0,8,30,21,164
661,221795,2014-05-01,2,2,9,31,20,155
662,221795,2014-06-01,1,0,9,30,20,209
663,221795,2014-07-01,0,0,8,31,23,237
664,221795,2014-08-01,0,0,10,31,21,319
665,221795,2014-09-01,1,3,8,30,21,300
666,221795,2014-10-01,5,3,8,31,18,310
667,221795,2014-11-01,0,0,10,30,20,245
668,221795,2014-12-01,0,0,8,31,23,136
669,221795,2015-01-01,2,1,9,31,20,282
670,221795,2015-02-01,5,1,8,28,15,146
671,221795,2015-03-01,0,0,9,31,22,182
672,221795,2015-04-01,1,0,8,30,21,218
673,221795,2015-05-01,1,2,10,31,20,301
674,221795,2015-06-01,1,0,8,30,21,219
675,221795,2015-07-01,0,0,8,31,23,201
676,221795,2015-08-01,0,0,10,31,21,200
677,221795,2015-09-01,2,0,8,30,20,228
678,221795,2015-10-01,5,3,9,31,17,237
679,221795,2015-11-01,0,0,9,30,21,228
680,221795,2015-12-01,0,0,8,31,23,236
681,221795,2016-01-01,1,0,10,31,20,365
682,221795,2016-02-01,5,1,8,29,16,201
683,221795,2016-03-01,0,0,8,31,23,274
684,221795,2016-04-01,1,0,9,30,20,391
685,221795,2016-05-01,1,2,9,31,21,336
686,221795,2016-06-01,2,0,8,30,20,355
687,221795,2016-07-01,0,0,10,31,21,374
688,221795,2016-08-01,0,0,8,31,23,446
689,221795,2016-09-01,2,3,8,30,20,401
690,221795,2016-10-01,5,3,10,31,16,246
691,221795,2016-11-01,0,0,8,30,22,228
692,221795,2016-12-01,0,0,9,31,22,391
693,221795,2017-01-01,4,1,9,31,18,155
694,221795,2017-02-01,2,1,8,28,18,127
695,221795,2017-03-01,0,0,8,31,23,355
696,221795,2017-04-01,2,0,10,30,18,337
697,221795,2017-05-01,3,2,8,31,20,392
698,221795,2017-06-01,0,0,8,30,22,227
699,221795,2017-07-01,0,0,10,31,21,309
700,221795,2017-08-01,0,0,8,31,23,400
701,221795,2017-09-01,0,0,9,30,21,337
702,221795,2017-10-01,5,3,9,31,17,391
703,245609,2016-04-01,1,0,9,30,20,6
704,245609,2016-05-01,1,2,9,31,21,17
705,245609,2016-06-01,2,0,8,30,20,117
706,245609,2016-07-01,0,0,10,31,21,78
707,245609,2016-08-01,0,0,8,31,23,94
708,245609,2016-09-01,2,3,8,30,20,160
709,245609,2016-10-01,5,3,10,31,16,116
710,245609,2016-11-01,0,0,8,30,22,161
711,245609,2016-12-01,0,0,9,31,22,238
712,245609,2017-01-01,4,1,9,31,18,34
713,245609,2017-02-01,2,1,8,28,18,72
714,245609,2017-03-01,0,0,8,31,23,139
715,245609,2017-04-01,2,0,10,30,18,73
716,245609,2017-05-01,3,2,8,31,20,105
717,245609,2017-06-01,0,0,8,30,22,106
718,245609,2017-07-01,0,0,10,31,21,72
719,245609,2017-08-01,0,0,8,31,23,122
720,245609,2017-09-01,0,0,9,30,21,99
721,245609,2017-10-01,5,3,9,31,17,121
722,248352,2012-01-01,7,1,9,31,15,1713
723,248352,2012-02-01,0,0,8,29,21,1117
724,248352,2012-03-01,0,0,9,31,22,1293
725,248352,2012-04-01,4,2,9,30,17,1192
726,248352,2012-05-01,1,2,8,31,22,1310
727,248352,2012-06-01,1,0,9,30,20,881
728,248352,2012-07-01,0,0,9,31,22,1202
729,248352,2012-08-01,0,0,8,31,23,975
730,248352,2012-09-01,0,0,10,30,20,1177
731,248352,2012-10-01,5,3,8,31,18,1327
732,248352,2012-11-01,0,0,8,30,22,1126
733,248352,2012-12-01,0,0,10,31,21,2050
734,248352,2013-01-01,3,1,8,31,20,1428
735,248352,2013-02-01,5,1,8,28,15,1099
736,248352,2013-03-01,0,0,10,31,21,747
737,248352,2013-04-01,4,0,8,30,18,916
738,248352,2013-05-01,1,2,8,31,22,1066
739,248352,2013-06-01,3,0,10,30,17,731
740,248352,2013-07-01,0,0,8,31,23,847
741,248352,2013-08-01,0,0,9,31,22,639
742,248352,2013-09-01,2,0,9,30,19,722
743,248352,2013-10-01,5,3,8,31,18,1040
744,248352,2013-11-01,0,0,9,30,21,765
745,248352,2013-12-01,0,0,9,31,22,1100
746,248352,2014-01-01,2,1,8,31,21,1629
747,248352,2014-02-01,4,1,8,28,16,713
748,248352,2014-03-01,0,0,10,31,21,815
749,248352,2014-04-01,1,0,8,30,21,891
750,248352,2014-05-01,2,2,9,31,20,723
751,248352,2014-06-01,1,0,9,30,20,596
752,248352,2014-07-01,0,0,8,31,23,654
753,248352,2014-08-01,0,0,10,31,21,612
754,248352,2014-09-01,1,3,8,30,21,1151
755,248352,2014-10-01,5,3,8,31,18,866
756,248352,2014-11-01,0,0,10,30,20,747
757,248352,2014-12-01,0,0,8,31,23,1300
758,248352,2015-01-01,2,1,9,31,20,1697
759,248352,2015-02-01,5,1,8,28,15,1453
760,248352,2015-03-01,0,0,9,31,22,873
761,248352,2015-04-01,1,0,8,30,21,724
762,248352,2015-05-01,1,2,10,31,20,966
763,248352,2015-06-01,1,0,8,30,21,653
764,248352,2015-07-01,0,0,8,31,23,747
765,248352,2015-08-01,0,0,10,31,21,906
766,248352,2015-09-01,2,0,8,30,20,1419
767,248352,2015-10-01,5,3,9,31,17,2362
768,248352,2015-11-01,0,0,9,30,21,916
769,248352,2015-12-01,0,0,8,31,23,2570
770,248352,2016-01-01,1,0,10,31,20,1437
771,248352,2016-02-01,5,1,8,29,16,1125
772,248352,2016-03-01,0,0,8,31,23,940
773,248352,2016-04-01,1,0,9,30,20,269
774,248352,2016-05-01,1,2,9,31,21,655
775,248352,2016-06-01,2,0,8,30,20,823
776,248352,2016-07-01,0,0,10,31,21,261
777,248352,2016-08-01,0,0,8,31,23,486
778,248352,2016-09-01,2,3,8,30,20,554
779,248352,2016-10-01,5,3,10,31,16,428
780,248352,2016-11-01,0,0,8,30,22,872
781,248352,2016-12-01,0,0,9,31,22,1150
782,248352,2017-01-01,4,1,9,31,18,570
783,248352,2017-02-01,2,1,8,28,18,445
784,248352,2017-03-01,0,0,8,31,23,310
785,248352,2017-04-01,2,0,10,30,18,343
786,248352,2017-05-01,3,2,8,31,20,345
787,248352,2017-06-01,0,0,8,30,22,385
788,248352,2017-07-01,0,0,10,31,21,369
789,248352,2017-08-01,0,0,8,31,23,361
790,248352,2017-09-01,0,0,9,30,21,269
791,248352,2017-10-01,5,3,9,31,17,260
792,249875,2016-11-01,0,0,8,30,22,9
793,249875,2016-12-01,0,0,9,31,22,138
794,249875,2017-01-01,4,1,9,31,18,156
795,249875,2017-02-01,2,1,8,28,18,95
796,249875,2017-03-01,0,0,8,31,23,215
797,249875,2017-04-01,2,0,10,30,18,190
798,249875,2017-05-01,3,2,8,31,20,163
799,249875,2017-06-01,0,0,8,30,22,95
800,249875,2017-07-01,0,0,10,31,21,112
801,249875,2017-08-01,0,0,8,31,23,180
802,249875,2017-09-01,0,0,9,30,21,147
803,249875,2017-10-01,5,3,9,31,17,138
804,250658,2016-03-01,0,0,8,31,23,29
805,250658,2016-04-01,1,0,9,30,20,43
806,250658,2016-05-01,1,2,9,31,21,50
807,250658,2016-06-01,2,0,8,30,20,65
808,250658,2016-07-01,0,0,10,31,21,158
809,250658,2016-08-01,0,0,8,31,23,151
810,250658,2016-09-01,2,3,8,30,20,166
811,250658,2016-10-01,5,3,10,31,16,173
812,250658,2016-11-01,0,0,8,30,22,122
813,250658,2016-12-01,0,0,9,31,22,238
814,250658,2017-01-01,4,1,9,31,18,86
815,250658,2017-02-01,2,1,8,28,18,130
816,250658,2017-03-01,0,0,8,31,23,144
817,250658,2017-04-01,2,0,10,30,18,115
818,250658,2017-05-01,3,2,8,31,20,180
819,250658,2017-06-01,0,0,8,30,22,151
820,250658,2017-07-01,0,0,10,31,21,144
821,250658,2017-08-01,0,0,8,31,23,187
822,250658,2017-09-01,0,0,9,30,21,288
823,250658,2017-10-01,5,3,9,31,17,187
824,265980,2012-02-01,0,0,8,29,21,26
825,265980,2012-03-01,0,0,9,31,22,64
826,265980,2012-04-01,4,2,9,30,17,83
827,265980,2012-05-01,1,2,8,31,22,122
828,265980,2012-06-01,1,0,9,30,20,51
829,265980,2012-07-01,0,0,9,31,22,237
830,265980,2012-08-01,0,0,8,31,23,269
831,265980,2012-09-01,0,0,10,30,20,211
832,265980,2012-10-01,5,3,8,31,18,250
833,265980,2012-11-01,0,0,8,30,22,244
834,265980,2012-12-01,0,0,10,31,21,198
835,265980,2013-01-01,3,1,8,31,20,825
836,265980,2013-02-01,5,1,8,28,15,563
837,265980,2013-03-01,0,0,10,31,21,404
838,265980,2013-04-01,4,0,8,30,18,236
839,265980,2013-05-01,1,2,8,31,22,288
840,265980,2013-06-01,3,0,10,30,17,230
841,265980,2013-07-01,0,0,8,31,23,243
842,265980,2013-08-01,0,0,9,31,22,307
843,265980,2013-09-01,2,0,9,30,19,160
844,265980,2013-10-01,5,3,8,31,18,262
845,265980,2013-11-01,0,0,9,30,21,256
846,265980,2013-12-01,0,0,9,31,22,288
847,265980,2014-01-01,2,1,8,31,21,928
848,265980,2014-02-01,4,1,8,28,16,570
849,265980,2014-03-01,0,0,10,31,21,384
850,265980,2014-04-01,1,0,8,30,21,211
851,265980,2014-05-01,2,2,9,31,20,211
852,265980,2014-06-01,1,0,9,30,20,224
853,265980,2014-07-01,0,0,8,31,23,237
854,265980,2014-08-01,0,0,10,31,21,211
855,265980,2014-09-01,1,3,8,30,21,211
856,265980,2014-10-01,5,3,8,31,18,262
857,265980,2014-11-01,0,0,10,30,20,199
858,265980,2014-12-01,0,0,8,31,23,211
859,265980,2015-01-01,2,1,9,31,20,505
860,265980,2015-02-01,5,1,8,28,15,529
861,265980,2015-03-01,0,0,9,31,22,580
862,265980,2015-04-01,1,0,8,30,21,359
863,265980,2015-05-01,1,2,10,31,20,237
864,265980,2015-06-01,1,0,8,30,21,276
865,265980,2015-07-01,0,0,8,31,23,300
866,265980,2015-08-01,0,0,10,31,21,338
867,265980,2015-09-01,2,0,8,30,20,269
868,265980,2015-10-01,5,3,9,31,17,269
869,265980,2015-11-01,0,0,9,30,21,339
870,265980,2015-12-01,0,0,8,31,23,313
871,265980,2016-01-01,1,0,10,31,20,287
872,265980,2016-02-01,5,1,8,29,16,325
873,265980,2016-03-01,0,0,8,31,23,248
874,265980,2016-04-01,1,0,9,30,20,218
875,265980,2016-05-01,1,2,9,31,21,217
876,265980,2016-06-01,2,0,8,30,20,205
877,265980,2016-07-01,0,0,10,31,21,173
878,265980,2016-08-01,0,0,8,31,23,217
879,265980,2016-09-01,2,3,8,30,20,288
880,265980,2016-10-01,5,3,10,31,16,294
881,265980,2016-11-01,0,0,8,30,22,282
882,265980,2016-12-01,0,0,9,31,22,378
883,265980,2017-01-01,4,1,9,31,18,230
884,265980,2017-02-01,2,1,8,28,18,307
885,265980,2017-03-01,0,0,8,31,23,340
886,265980,2017-04-01,2,0,10,30,18,230
887,265980,2017-05-01,3,2,8,31,20,269
888,265980,2017-06-01,0,0,8,30,22,212
889,265980,2017-07-01,0,0,10,31,21,236
890,265980,2017-08-01,0,0,8,31,23,198
891,265980,2017-09-01,0,0,9,30,21,461
892,265980,2017-10-01,5,3,9,31,17,204
893,270690,2015-01-01,2,1,9,31,20,58
894,270690,2015-02-01,5,1,8,28,15,691
895,270690,2015-03-01,0,0,9,31,22,1689
896,270690,2015-04-01,1,0,8,30,21,1229
897,270690,2015-05-01,1,2,10,31,20,1200
898,270690,2015-06-01,1,0,8,30,21,759
899,270690,2015-07-01,0,0,8,31,23,759
900,270690,2015-08-01,0,0,10,31,21,951
901,270690,2015-09-01,2,0,8,30,20,923
902,270690,2015-10-01,5,3,9,31,17,1325
903,270690,2015-11-01,0,0,9,30,21,884
904,270690,2015-12-01,0,0,8,31,23,969
905,270690,2016-01-01,1,0,10,31,20,893
906,270690,2016-02-01,5,1,8,29,16,1046
907,270690,2016-03-01,0,0,8,31,23,1287
908,270690,2016-04-01,1,0,9,30,20,710
909,270690,2016-05-01,1,2,9,31,21,1075
910,270690,2016-06-01,2,0,8,30,20,1046
911,270690,2016-07-01,0,0,10,31,21,749
912,270690,2016-08-01,0,0,8,31,23,797
913,270690,2016-09-01,2,3,8,30,20,1075
914,270690,2016-10-01,5,3,10,31,16,1085
915,270690,2016-11-01,0,0,8,30,22,1124
916,270690,2016-12-01,0,0,9,31,22,1565
917,270690,2017-01-01,4,1,9,31,18,691
918,270690,2017-02-01,2,1,8,28,18,1497
919,270690,2017-03-01,0,0,8,31,23,1095
920,270690,2017-04-01,2,0,10,30,18,692
921,270690,2017-05-01,3,2,8,31,20,826
922,270690,2017-06-01,0,0,8,30,22,864
923,270690,2017-07-01,0,0,10,31,21,883
924,270690,2017-08-01,0,0,8,31,23,701
925,270690,2017-09-01,0,0,9,30,21,806
926,270690,2017-10-01,5,3,9,31,17,595
927,281301,2012-01-01,7,1,9,31,15,965
928,281301,2012-02-01,0,0,8,29,21,650
929,281301,2012-03-01,0,0,9,31,22,745
930,281301,2012-04-01,4,2,9,30,17,759
931,281301,2012-05-01,1,2,8,31,22,863
932,281301,2012-06-01,1,0,9,30,20,679
933,281301,2012-07-01,0,0,9,31,22,891
934,281301,2012-08-01,0,0,8,31,23,606
935,281301,2012-09-01,0,0,10,30,20,767
936,281301,2012-10-01,5,3,8,31,18,841
937,281301,2012-11-01,0,0,8,30,22,1044
938,281301,2012-12-01,0,0,10,31,21,679
939,281301,2013-01-01,3,1,8,31,20,1555
940,281301,2013-02-01,5,1,8,28,15,825
941,281301,2013-03-01,0,0,10,31,21,686
942,281301,2013-04-01,4,0,8,30,18,826
943,281301,2013-05-01,1,2,8,31,22,1169
944,281301,2013-06-01,3,0,10,30,17,701
945,281301,2013-07-01,0,0,8,31,23,927
946,281301,2013-08-01,0,0,9,31,22,775
947,281301,2013-09-01,2,0,9,30,19,891
948,281301,2013-10-01,5,3,8,31,18,906
949,281301,2013-11-01,0,0,9,30,21,905
950,281301,2013-12-01,0,0,9,31,22,738
951,281301,2014-01-01,2,1,8,31,21,1073
952,281301,2014-02-01,4,1,8,28,16,759
953,281301,2014-03-01,0,0,10,31,21,759
954,281301,2014-04-01,1,0,8,30,21,702
955,281301,2014-05-01,2,2,9,31,20,723
956,281301,2014-06-01,1,0,9,30,20,671
957,281301,2014-07-01,0,0,8,31,23,722
958,281301,2014-08-01,0,0,10,31,21,687
959,281301,2014-09-01,1,3,8,30,21,927
960,281301,2014-10-01,5,3,8,31,18,737
961,281301,2014-11-01,0,0,10,30,20,871
962,281301,2014-12-01,0,0,8,31,23,664
963,281301,2015-01-01,2,1,9,31,20,1204
964,281301,2015-02-01,5,1,8,28,15,745
965,281301,2015-03-01,0,0,9,31,22,723
966,281301,2015-04-01,1,0,8,30,21,649
967,281301,2015-05-01,1,2,10,31,20,657
968,281301,2015-06-01,1,0,8,30,21,547
969,281301,2015-07-01,0,0,8,31,23,613
970,281301,2015-08-01,0,0,10,31,21,555
971,281301,2015-09-01,2,0,8,30,20,796
972,281301,2015-10-01,5,3,9,31,17,694
973,281301,2015-11-01,0,0,9,30,21,643
974,281301,2015-12-01,0,0,8,31,23,694
975,281301,2016-01-01,1,0,10,31,20,948
976,281301,2016-02-01,5,1,8,29,16,474
977,281301,2016-03-01,0,0,8,31,23,562
978,281301,2016-04-01,1,0,9,30,20,496
979,281301,2016-05-01,1,2,9,31,21,373
980,281301,2016-06-01,2,0,8,30,20,511
981,281301,2016-07-01,0,0,10,31,21,505
982,281301,2016-08-01,0,0,8,31,23,605
983,281301,2016-09-01,2,3,8,30,20,687
984,281301,2016-10-01,5,3,10,31,16,708
985,281301,2016-11-01,0,0,8,30,22,606
986,281301,2016-12-01,0,0,9,31,22,1102
987,281301,2017-01-01,4,1,9,31,18,795
988,281301,2017-02-01,2,1,8,28,18,410
989,281301,2017-03-01,0,0,8,31,23,715
990,281301,2017-04-01,2,0,10,30,18,548
991,281301,2017-05-01,3,2,8,31,20,569
992,281301,2017-06-01,0,0,8,30,22,554
993,281301,2017-07-01,0,0,10,31,21,621
994,281301,2017-08-01,0,0,8,31,23,584
995,281301,2017-09-01,0,0,9,30,21,584
996,281301,2017-10-01,5,3,9,31,17,329
997,281792,2014-06-01,1,0,9,30,20,49
998,281792,2014-07-01,0,0,8,31,23,49
999,281792,2014-08-01,0,0,10,31,21,49
1000,281792,2014-09-01,1,3,8,30,21,39
1001,281792,2014-10-01,5,3,8,31,18,118
1002,281792,2014-11-01,0,0,10,30,20,118
1003,281792,2014-12-01,0,0,8,31,23,177
1004,281792,2015-01-01,2,1,9,31,20,304
1005,281792,2015-02-01,5,1,8,28,15,255
1006,281792,2015-03-01,0,0,9,31,22,246
1007,281792,2015-04-01,1,0,8,30,21,176
1008,281792,2015-05-01,1,2,10,31,20,246
1009,281792,2015-06-01,1,0,8,30,21,206
1010,281792,2015-07-01,0,0,8,31,23,176
1011,281792,2015-08-01,0,0,10,31,21,334
1012,281792,2015-09-01,2,0,8,30,20,304
1013,281792,2015-10-01,5,3,9,31,17,314
1014,281792,2015-11-01,0,0,9,30,21,324
1015,281792,2015-12-01,0,0,8,31,23,490
1016,281792,2016-01-01,1,0,10,31,20,333
1017,281792,2016-02-01,5,1,8,29,16,167
1018,281792,2016-03-01,0,0,8,31,23,402
1019,281792,2016-04-01,1,0,9,30,20,461
1020,281792,2016-05-01,1,2,9,31,21,392
1021,281792,2016-06-01,2,0,8,30,20,304
1022,281792,2016-07-01,0,0,10,31,21,294
1023,281792,2016-08-01,0,0,8,31,23,392
1024,281792,2016-09-01,2,3,8,30,20,461
1025,281792,2016-10-01,5,3,10,31,16,333
1026,281792,2016-11-01,0,0,8,30,22,431
1027,281792,2016-12-01,0,0,9,31,22,539
1028,281792,2017-01-01,4,1,9,31,18,167
1029,281792,2017-02-01,2,1,8,28,18,343
1030,281792,2017-03-01,0,0,8,31,23,362
1031,281792,2017-04-01,2,0,10,30,18,382
1032,281792,2017-05-01,3,2,8,31,20,393
1033,281792,2017-06-01,0,0,8,30,22,246
1034,281792,2017-07-01,0,0,10,31,21,295
1035,281792,2017-08-01,0,0,8,31,23,373
1036,281792,2017-09-01,0,0,9,30,21,363
1037,281792,2017-10-01,5,3,9,31,17,481
1038,289386,2014-06-01,1,0,9,30,20,89
1039,289386,2014-07-01,0,0,8,31,23,157
1040,289386,2014-08-01,0,0,10,31,21,148
1041,289386,2014-09-01,1,3,8,30,21,236
1042,289386,2014-10-01,5,3,8,31,18,138
1043,289386,2014-11-01,0,0,10,30,20,235
1044,289386,2014-12-01,0,0,8,31,23,187
1045,289386,2015-01-01,2,1,9,31,20,441
1046,289386,2015-02-01,5,1,8,28,15,333
1047,289386,2015-03-01,0,0,9,31,22,255
1048,289386,2015-04-01,1,0,8,30,21,323
1049,289386,2015-05-01,1,2,10,31,20,295
1050,289386,2015-06-01,1,0,8,30,21,295
1051,289386,2015-07-01,0,0,8,31,23,333
1052,289386,2015-08-01,0,0,10,31,21,373
1053,289386,2015-09-01,2,0,8,30,20,295
1054,289386,2015-10-01,5,3,9,31,17,393
1055,289386,2015-11-01,0,0,9,30,21,529
1056,289386,2015-12-01,0,0,8,31,23,539
1057,289386,2016-01-01,1,0,10,31,20,411
1058,289386,2016-02-01,5,1,8,29,16,343
1059,289386,2016-03-01,0,0,8,31,23,480
1060,289386,2016-04-01,1,0,9,30,20,677
1061,289386,2016-05-01,1,2,9,31,21,413
1062,289386,2016-06-01,2,0,8,30,20,392
1063,289386,2016-07-01,0,0,10,31,21,354
1064,289386,2016-08-01,0,0,8,31,23,304
1065,289386,2016-09-01,2,3,8,30,20,471
1066,289386,2016-10-01,5,3,10,31,16,255
1067,289386,2016-11-01,0,0,8,30,22,373
1068,289386,2016-12-01,0,0,9,31,22,667
1069,289386,2017-01-01,4,1,9,31,18,324
1070,289386,2017-02-01,2,1,8,28,18,197
1071,289386,2017-03-01,0,0,8,31,23,324
1072,289386,2017-04-01,2,0,10,30,18,305
1073,289386,2017-05-01,3,2,8,31,20,490
1074,289386,2017-06-01,0,0,8,30,22,314
1075,289386,2017-07-01,0,0,10,31,21,334
1076,289386,2017-08-01,0,0,8,31,23,284
1077,289386,2017-09-01,0,0,9,30,21,305
1078,289386,2017-10-01,5,3,9,31,17,441
1079,289403,2016-05-01,1,2,9,31,21,9
1080,289403,2016-06-01,2,0,8,30,20,9
1081,289403,2016-07-01,0,0,10,31,21,18
1082,289403,2016-08-01,0,0,8,31,23,120
1083,289403,2016-09-01,2,3,8,30,20,222
1084,289403,2016-10-01,5,3,10,31,16,298
1085,289403,2016-11-01,0,0,8,30,22,204
1086,289403,2016-12-01,0,0,9,31,22,171
1087,289403,2017-01-01,4,1,9,31,18,400
1088,289403,2017-02-01,2,1,8,28,18,231
1089,289403,2017-03-01,0,0,8,31,23,359
1090,289403,2017-04-01,2,0,10,30,18,213
1091,289403,2017-05-01,3,2,8,31,20,222
1092,289403,2017-06-01,0,0,8,30,22,179
1093,289403,2017-07-01,0,0,10,31,21,375
1094,289403,2017-08-01,0,0,8,31,23,264
1095,289403,2017-09-01,0,0,9,30,21,299
1096,289403,2017-10-01,5,3,9,31,17,272
1097,290854,2012-01-01,7,1,9,31,15,632
1098,290854,2012-02-01,0,0,8,29,21,276
1099,290854,2012-03-01,0,0,9,31,22,260
1100,290854,2012-04-01,4,2,9,30,17,330
1101,290854,2012-05-01,1,2,8,31,22,375
1102,290854,2012-06-01,1,0,9,30,20,392
1103,290854,2012-07-01,0,0,9,31,22,500
1104,290854,2012-08-01,0,0,8,31,23,320
1105,290854,2012-09-01,0,0,10,30,20,250
1106,290854,2012-10-01,5,3,8,31,18,223
1107,290854,2012-11-01,0,0,8,30,22,134
1108,290854,2012-12-01,0,0,10,31,21,213
1109,290854,2013-01-01,3,1,8,31,20,676
1110,290854,2013-02-01,5,1,8,28,15,178
1111,290854,2013-03-01,0,0,10,31,21,303
1112,290854,2013-04-01,4,0,8,30,18,223
1113,290854,2013-05-01,1,2,8,31,22,436
1114,290854,2013-06-01,3,0,10,30,17,268
1115,290854,2013-07-01,0,0,8,31,23,357
1116,290854,2013-08-01,0,0,9,31,22,365
1117,290854,2013-09-01,2,0,9,30,19,419
1118,290854,2013-10-01,5,3,8,31,18,436
1119,290854,2013-11-01,0,0,9,30,21,338
1120,290854,2013-12-01,0,0,9,31,22,108
1121,290854,2014-01-01,2,1,8,31,21,472
1122,290854,2014-02-01,4,1,8,28,16,268
1123,290854,2014-03-01,0,0,10,31,21,205
1124,290854,2014-04-01,1,0,8,30,21,188
1125,290854,2014-05-01,2,2,9,31,20,276
1126,290854,2014-06-01,1,0,9,30,20,125
1127,290854,2014-07-01,0,0,8,31,23,276
1128,290854,2014-08-01,0,0,10,31,21,116
1129,290854,2014-09-01,1,3,8,30,21,276
1130,290854,2014-10-01,5,3,8,31,18,286
1131,290854,2014-11-01,0,0,10,30,20,143
1132,290854,2014-12-01,0,0,8,31,23,259
1133,290854,2015-01-01,2,1,9,31,20,580
1134,290854,2015-02-01,5,1,8,28,15,347
1135,290854,2015-03-01,0,0,9,31,22,303
1136,290854,2015-04-01,1,0,8,30,21,224
1137,290854,2015-05-01,1,2,10,31,20,225
1138,290854,2015-06-01,1,0,8,30,21,153
1139,290854,2015-07-01,0,0,8,31,23,179
1140,290854,2015-08-01,0,0,10,31,21,251
1141,290854,2015-09-01,2,0,8,30,20,419
1142,290854,2015-10-01,5,3,9,31,17,161
1143,290854,2015-11-01,0,0,9,30,21,117
1144,290854,2015-12-01,0,0,8,31,23,170
1145,290854,2016-01-01,1,0,10,31,20,187
1146,290854,2016-02-01,5,1,8,29,16,205
1147,290854,2016-03-01,0,0,8,31,23,321
1148,290854,2016-04-01,1,0,9,30,20,508
1149,290854,2016-05-01,1,2,9,31,21,277
1150,290854,2016-06-01,2,0,8,30,20,206
1151,290854,2016-07-01,0,0,10,31,21,223
